image_path,question,answer
4c/4c0c34fc.jpg,How many magnetic points are present in the phone case?,Sixteen
4c/4c0c77bd.jpg,What is the color of these vegetables?,Brown
4c/4c0cd4e0.jpg,What color is the couch?,Blue
4c/4c0cd4e0.jpg,How many legs are holding up this sofa?,Four
4c/4c0cd5d6.jpg,What color is the phone case?,Pink
4c/4c0cd5d6.jpg,How many hearts appear above the branch?,Two
4c/4c0cdf9b.jpg,What color are the sandals?,Grey
4c/4c0cdf9b.jpg,What is the closure type of these sandals based on metadata?,Slipon
4c/4c0cf9e9.jpg,What is the color of this product?,Red
4c/4c0cf9e9.jpg,What number is in large font on the top line of the Amazonbasics labeling?,5W-20
4c/4c0d0ab5.jpg,What color is the headboard?,Pearl
4c/4c0d0ab5.jpg,How many visible buttons are on the headboard?,Eight
4c/4c0d1aaa.jpg,What is the color of the case?,Pink
4c/4c0d1aaa.jpg,What is the most frequent color combination appearing on the tuk-tuks?,Teal
4c/4c0d3ad4.jpg,What color are the shoes?,Brown
4c/4c0d3ad4.jpg,How many visible eyelets are there on the left shoe?,Three
4c/4c0d6f3f.jpg,What shape are the blocks on the case?,Triangles
4c/4c0e0ef5.jpg,What color is around the black part?,Purple
4c/4c0e0ef5.jpg,What color is the section surrounding the gold connector on the cable?,Purple
4c/4c0e259e.jpg,What color is the umbrella?,Black
4c/4c0e259e.jpg,What letter does the handle resemble?,C
4c/4c0e9103.jpg,What is the panel made of?,Metal
4c/4c0e9103.jpg,How many square cells in the grid are complete?,Forty
4c/4c0f0f8a.jpg,What kind of oil is this?,Baby
4c/4c0f0f8a.jpg,What is the color of the zigzag pattern on the bottle?,Pink
4c/4c0f1383.jpg,What type of sugar is used?,Cane
4c/4c0f1383.jpg,What is the percentage of added sugar?,44%
4c/4c0f6658.jpg,What is the serving size?,Tablet
4c/4c0f6658.jpg,"According to the supplement facts, what percentage of the daily value is provided for pregnant and lactating women?",223%
4c/4c0f832a.jpg,What color is this sole?,Black
4c/4c0f832a.jpg,How many complete columns on the sole have diagonal design?,Seven
4c/4c0ff4ff.jpg,Is this coffee kosher?,Yes
4c/4c0ff4ff.jpg,What is the third step in the french instructions?,Sombre
4c/4c10553b.jpg,What color are the shoes?,Black
4c/4c10553b.jpg,What color is the phone camera lens?,Teal
4c/4c10632c.jpg,What brand is visible?,Amazonbasics
4c/4c10632c.jpg,"What is the color of the curve below ""amazon""?",Gold
4c/4c106460.jpg,What is the color?,Brown
4c/4c106460.jpg,"Considering the texture of the material, is it likely to be affected by direct sun?",Possibly
4c/4c1077ec.jpg,What color is the cabinet?,Brown
4c/4c1077ec.jpg,How many parallel supports are visible at the base of the cabinet?,Three
4c/4c107844.jpg,What color are the boots?,Orange
4c/4c107844.jpg,What is the color of the visible zipper?,Silver
4c/4c10d55b.jpg,What color is the bag?,Brown
4c/4c10d55b.jpg,What pattern is on the main material of the handbag?,Diamond
4c/4c10dc05.jpg,What color is this item?,Black
4c/4c10dc05.jpg,"What material are the ribs made of, according to the text box?",Fiberglass
4c/4c10f23b.jpg,What color is the background?,Black
4c/4c10f23b.jpg,What is the first word written on the phone case in the center?,Happy
4c/4c114244.jpg,What color is the case?,Blue
4c/4c114244.jpg,What is the predominant color of the streak flowing beneath the camera?,Yellow
4c/4c114c24.jpg,"What color is the word ""love""?",Orange
4c/4c114c24.jpg,How many times does a color transition occur within the list of virtues displayed on the phone case?,Four
4c/4c115ef0.jpg,What color are the binders?,White
4c/4c115ef0.jpg,What letter appears as the ring mechanism shape for these binders?,D
4c/4c117cf8.jpg,What animal is on the case?,Kitty
4c/4c117cf8.jpg,How many claws are visible on the cartoon?,Three
4c/4c11a934.jpg,What is the writing on the case?,Dreaming
4c/4c11a934.jpg,"What is the color of the first letter in the text ""Never Stop Dreaming""?",Blue
4c/4c11bd81.jpg,What color is the couch?,Grey
4c/4c11bd81.jpg,What material are the legs made of?,Metal
4c/4c1201f0.jpg,Is there a boat?,Yes
4c/4c1201f0.jpg,What direction is the shadow of the boat pointing?,Downwards
4c/4c122a16.jpg,What color is the monster?,Green
4c/4c128472.jpg,What texture is depicted on the phone?,Waves
4c/4c12aeee.jpg,What is the color of the adapter?,Grey
4c/4c12aeee.jpg,What type of metal is the chain connecting the adapter to the keyring clasp made of?,Aluminum
4c/4c12cd44.jpg,What color is the fabric?,Gray
4c/4c12cd44.jpg,How many visible seams are on the largest pillow case?,Two
4c/4c12d5de.jpg,What is the color of the vacuum?,Black
4c/4c12d5de.jpg,What shape best describes the washable part filtering air output?,Cylinder
4c/4c12eab3.jpg,What color is the microphone?,Silver
4c/4c12eab3.jpg,"Based on the microphone's four polar patterns, can the microphone record from both the front and the back at the same time? If so, which pattern is used?",Bidirectional
4c/4c12f03d.jpg,What shape is the sofa?,U
4c/4c12f03d.jpg,How many visible legs support the second module of the pictured sectional?,Two
4c/4c1325b5.jpg,What kind of port is present?,HDMI
4c/4c1325b5.jpg,What is printed to the right of the connector?,HDMI
4c/4c132b99.jpg,What is the brand?,HappyBelly
4c/4c132b99.jpg,"According to the text displayed on the bag, where is 100% of the coffee grown?",America
4c/4c134029.jpg,What color is the spiral?,Blue
4c/4c134029.jpg,What color is at the exact center of the swirl design?,Blue
4c/4c136a1f.jpg,Is this a chair?,Yes
4c/4c136a1f.jpg,What material is the vertical support of the chair's back?,Oak
4c/4c13752b.jpg,What color is the heart?,Red
4c/4c13752b.jpg,How many fingers are visible on the illustrated hand holding the heart?,Zero
4c/4c139db8.jpg,What color is the dress?,Black
4c/4c139db8.jpg,What shape best describes the sleeves on the dress?,Bishop
4c/4c13d2c1.jpg,What letter is visible?,L
4c/4c13d2c1.jpg,What single uppercase letter appears in the middle?,L
4c/4c149504.jpg,What color are the handles?,Green
4c/4c149504.jpg,What color are the handles of the tools?,Green
4c/4c14a4d5.jpg,How many colors of balloons are there?,Multi
4c/4c14a4d5.jpg,What is the color of the balloon nearest to the camera?,Yellow
4c/4c1508fa.jpg,What is the shape of the knob?,Oval
4c/4c1508fa.jpg,What type of metal makes up the inner latch?,Zinc
4c/4c151e0c.jpg,What color is the camera lens?,Gold
4c/4c151e0c.jpg,How many camera lenses are visible on the phone case?,Three
4c/4c151ec8.jpg,What letter is shown?,P
4c/4c151ec8.jpg,What alphabet is placed at the center of the blue pattern?,P
4c/4c1571ed.jpg,Is it gluten?,Free
4c/4c1571ed.jpg,What number is at the right side of the barcode?,Three
4c/4c158fa8.jpg,What letter is visible?,M
4c/4c158fa8.jpg,What letter is displayed on the back of this phone case?,M
4c/4c159739.jpg,What color is the whisk?,Black
4c/4c159739.jpg,What is the geometry of the small hole on the end of the handle?,Rectangular
4c/4c15b17c.jpg,What color is the liquid in the bowl?,Yellow
4c/4c15b17c.jpg,"What word is directly above the word ""Nutrients"" in the word search?",Fiber
4c/4c15be64.jpg,What color is the door handle?,Gold
4c/4c15be64.jpg,"Given that the finish is ""polished brass"" and the Amazon product identifier ends in ""1K7,"" what adjective describes the door color holding the handle?",Black
4c/4c15f03e.jpg,What color is the light?,Orange
4c/4c15f03e.jpg,"Given the plastic housing material, what shape is at the top of the beacon?",Rectangle
4c/4c15f0a6.jpg,What color are the pillows?,Blue
4c/4c15f0a6.jpg,What is the pattern design visible on the nearest cushion on the chair?,Paisley
4c/4c1651be.jpg,What color is the shoe?,Black
4c/4c1651be.jpg,What shape are the perforations on the shoe's upper?,Oval
4c/4c166eb7.jpg,What is the color of this item?,Brown
4c/4c166eb7.jpg,What geometrical shape is visible through the center of the suction cup?,Triangle
4c/4c169126.jpg,What color is the shelf?,White
4c/4c169126.jpg,"According to the product metadata, what type of edgeband is applied to the melamine particleboard?",ABS
4c/4c16afc0.jpg,What color is the sofa?,Gray
4c/4c16afc0.jpg,What is the color of the sofa's legs?,Black
4c/4c16ccb8.jpg,What color is the pattern?,Teal
4c/4c16ccb8.jpg,What word is found below the image of the man throwing trash in the bin?,Flush
4c/4c16d0c4.jpg,What color is the shoe?,Brown
4c/4c16d0c4.jpg,What is the color of the stitchings on the upper part of the shoe?,Orange
4c/4c16d88c.jpg,What color is the heart at the top?,Red
4c/4c16d88c.jpg,"Excluding the top-most heart, what is the pattern on the 3rd heart from the top?",Striped
4c/4c16e9ca.jpg,What is on the case?,Anchor
4c/4c16e9ca.jpg,What shape is printed on the back of the phone case?,Anchor
4c/4c1718eb.jpg,What is this?,Oil
4c/4c1718eb.jpg,What image is depicted at the lower half of the can?,Tree
4c/4c1747da.jpg,What word is on the phone case?,Supergirl
4c/4c1747da.jpg,What color is the text on the phone?,Yellow
4c/4c17af76.jpg,Is the mat black?,Yes
4c/4c17af76.jpg,What shape are the holes in the mat?,Circle
4c/4c17d067.jpg,What is the color of the case?,Black
4c/4c17d067.jpg,What is the monster's tongue doing?,Sticking
4c/4c17dd9a.jpg,What color are the shoes?,Black
4c/4c17dd9a.jpg,Which color is the sole of the lower shoe?,Black
4c/4c17e219.jpg,What color is the case on the right?,Clear
4c/4c17e219.jpg,What is the first word printed at the back of the mobile phone?,Intex
4c/4c17f4cd.jpg,What color is the container?,Black
4c/4c17f4cd.jpg,What is the maximum capacity indicator labeled as?,MAX
4c/4c181f87.jpg,What color is the can opener?,White
4c/4c181f87.jpg,What material is the blade that is used to open cans made of?,Steel
4c/4c18206b.jpg,What color is the suitcase?,Red
4c/4c18206b.jpg,What is the color of the spinner wheels on the suitcase?,Black
4c/4c1844d8.jpg,What word is above boss?,Girl
4c/4c1844d8.jpg,What word is written below the cursive word?,Boss
4c/4c186182.jpg,What kind of sugar is listed?,Cane
4c/4c186182.jpg,"What is the third listed ingredient, excluding quantities, in this item?",Sugar
4c/4c18794f.jpg,What kind of lenses are these?,Tinted
4c/4c18794f.jpg,What specific type of hinge is used to ensure a snug fit?,Three-barrel
4c/4c188c52.jpg,What is the color of the streak?,Orange
4c/4c188c52.jpg,What is the predominant color of the paint splatter furthest to the right?,Teal
4c/4c18c1a4.jpg,What is the color of the handle?,White
4c/4c18c1a4.jpg,How many brushes in the image have 'Foundation Brush' printed on them?,One
4c/4c18d281.jpg,What is covering the car?,Cover
4c/4c18d281.jpg,What shape are the reflectors in the headlights?,Circular
4c/4c194683.jpg,What color is the device's camera area?,Blue
4c/4c194683.jpg,What color are the top two buttons on the left?,Blue
4c/4c199699.jpg,What is the brand on the bag?,Belly
4c/4c199699.jpg,What is the background color of the brand name on the coffee bag?,Black
4c/4c19b531.jpg,What color is the phone case?,Black
4c/4c19b531.jpg,How many blocks are there on the back case?,Twelve
4c/4c19ef95.jpg,What is the color of the bottom sheet?,Black
4c/4c19ef95.jpg,What color is the bottom-most flat sheet in the image?,Black
4c/4c1a0f3d.jpg,What is the trainer color?,Yellow
4c/4c1a0f3d.jpg,"According to the image, what type of resistance does the shoe have with SRC?",Slip
4c/4c1a17a3.jpg,What is the color?,Purple
4c/4c1a17a3.jpg,"If I am a square with equal sides in length to the sum of the heights of the pillows, would my area be more or less than the length x width of the duvet?",Less
4c/4c1a1d9f.jpg,What is being held?,Cleanser
4c/4c1a1d9f.jpg,What is the first word on the label?,Neutral
4c/4c1adfb5.jpg,What color is the cap?,Black
4c/4c1adfb5.jpg,"What country is this ""product of"" according to the label?",Canada
4c/4c1b3012.jpg,What color is the object?,Black
4c/4c1b3012.jpg,What is written above the third icon from the right on the machine?,AmazonBasics
4c/4c1b3ac5.jpg,What color is the background?,Blue
4c/4c1b3ac5.jpg,What color is the innermost ring on the bottommost painting palette?,Green
4c/4c1b4423.jpg,What color is the handle?,Black
4c/4c1b4423.jpg,What shape is the exhaust port on the rear of the AmazonBasics angle grinder?,Hexagon
4c/4c1b4513.jpg,What is the device?,Phone
4c/4c1b4513.jpg,What color is the trapezoid between the blue and green rectangle?,Yellow
4c/4c1bb192.jpg,What color is the machine?,White
4c/4c1bb192.jpg,What adjective would best describe the texture of the material of the machine's lid?,Smooth
4c/4c1bb9e5.jpg,What is this spice?,Cinnamon
4c/4c1bc227.jpg,What animal is pictured?,Cat
4c/4c1bc227.jpg,What shape are the polka dots on the bow?,Circular
4c/4c1c1bc5.jpg,What is the bow's color?,Pink
4c/4c1c1bc5.jpg,What shape are the pupils of the cat?,Oval
4c/4c1c37fd.jpg,Is there a shelf?,Yes
4c/4c1c37fd.jpg,What shape are the anthracite legs that support this furniture?,T
4c/4c1c3851.jpg,What color is the bag?,Black
4c/4c1c3851.jpg,"According to the metadata, what material is the bag made of?",Synthetic
4c/4c1c5cc5.jpg,What color is the vase?,Blue
4c/4c1c5cc5.jpg,What is the dominant color of the vase to the right of the picture frame?,Blue
4c/4c1c8bc4.jpg,What color is the water heater?,White
4c/4c1c8bc4.jpg,"Based on the dimensions provided, what is the length of the water heater, in inches, rounded to the nearest tenth?",16.5
4c/4c1cbd12.jpg,What color are the shoes?,Grey
4c/4c1d119c.jpg,What is the texture of the material on the side of the sole?,Woven
4c/4c1d2a04.jpg,What color are the earrings?,Purple
4c/4c1d2a04.jpg,"What is the color of the third crystal on the left earring, starting from the top?",Purple
4c/4c1d37fe.jpg,What color is the couch?,Cream
4c/4c1d37fe.jpg,What color is the textile hanging off the end of the sofa?,Beige
4c/4c1d9b70.jpg,What color is this knob?,Brass
4c/4c1d9b70.jpg,What geometric shape most accurately represents the shape of the keyway?,Rectangle
4c/4c1de2da.jpg,What color are the musical notes in the lower left quadrant of the phone case?,Teal
4c/4c1e0441.jpg,What color is this shoe?,Blue
4c/4c1e0441.jpg,What is the color of the pull tab?,Navy
4c/4c1e097c.jpg,What color are the laces?,Black
4c/4c1e097c.jpg,How many white stripes are on the shoe?,Three
4c/4c1e1e21.jpg,What color is the cup?,Pink
4c/4c1e1e21.jpg,What is the brand name printed in the logo?,Mama
4c/4c1e4357.jpg,What color is the background stripe?,Pink
4c/4c1e4357.jpg,How many rows of buttons are on the item being held?,Three
4c/4c1eb05b.jpg,What color are the shoes?,Blue
4c/4c1eb05b.jpg,What shape is the toe of these shoes?,Round
4c/4c1f010d.jpg,What color is the ring around the top of the pencil?,Blue
4c/4c1f010d.jpg,What color is the section directly below the eraser on the mechanical pencil?,Blue
4c/4c1f7790.jpg,What is inside the packaging?,Bread
4c/4c1f7790.jpg,"According to the nutrition facts, what is the percent daily value of sodium?",7%
4c/4c1f9d49.jpg,What color is the table?,White
4c/4c1f9d49.jpg,What shape are the legs that support the table?,Rectangle
4c/4c208ba8.jpg,What color is the box?,Brown
4c/4c208ba8.jpg,What utensil is located directly to the right of the massaman curry bowl?,Fork
4c/4c208d98.jpg,What color is the bag?,Black
4c/4c208d98.jpg,What is the name on the front of the wallet?,EdenIvy
4c/4c20c98f.jpg,What color is the latch?,Black
4c/4c20c98f.jpg,What color is the latch securing the cooler?,Black
4c/4c20ee87.jpg,What is the shape of the mesh?,Diamond
4c/4c20ee87.jpg,What type of pattern is present in the bottom surface of the metal container?,Gridded
4c/4c211793.jpg,What color are the fields?,Yellow
4c/4c211793.jpg,What is the predominant color of the field where the houses are situated?,Yellow
4c/4c213bff.jpg,What flavor is this?,Lemonade
4c/4c213bff.jpg,What is the first word in the tear instruction?,Tear
4c/4c213cfd.jpg,What kind of food is in the bag?,Cheese
4c/4c213cfd.jpg,"What word is vertically positioned on the right side of the ""Pizza Blend"" text?",Cheese
4c/4c2141f0.jpg,What season is depicted in the center image?,Autumn
4c/4c2141f0.jpg,What is the predominant color of the leaves covering the ground on the phone case?,Orange
4c/4c214c66.jpg,What color is the lid?,White
4c/4c214c66.jpg,What color is the stripe running near the bottom of the product label?,Green
4c/4c214dd2.jpg,What color is the tray?,Black
4c/4c214dd2.jpg,What color is the letter tray?,Black
4c/4c2159ef.jpg,What color is the phone?,Pink
4c/4c2159ef.jpg,How many dancers are without skirts on the case?,Zero
4c/4c21f0c5.jpg,What color is the case?,Pink
4c/4c21f0c5.jpg,What object is attached to the vehicle's rear bumper?,Cans
4c/4c21f66d.jpg,What color is the cover mostly?,Green
4c/4c21f66d.jpg,What primary color intersects the horizontal yellow streak on the back cover?,Blue
4c/4c222c02.jpg,What color is the bottle?,White
4c/4c222c02.jpg,"What is the last digit of the numerical code underneath the ""PEA"" certification symbol?",Seven
4c/4c2253d6.jpg,What wood is the table made from?,Oak
4c/4c2253d6.jpg,"If the lift top adjusts to 50cm in height, how much shorter is the height in centimeters when the top is down?",Sixteen
4c/4c225752.jpg,"What are these, cookies or crackers?",Cookies
4c/4c225752.jpg,What color is the filling in the sandwich cookies?,White
4c/4c22b333.jpg,What shape is the pattern?,Wheel
4c/4c22b333.jpg,What shape is featured on the phone case's design?,Wheel
4c/4c22be13.jpg,What color is the hockey puck?,Red
4c/4c22be13.jpg,How many handles are visible on the foosball table?,Eight
4c/4c22d456.jpg,What is visible in the image?,Hand
4c/4c22d456.jpg,What unit is used to describe the height of the product?,Centimeters
4c/4c22e493.jpg,What color is this?,Multicolor
4c/4c22e493.jpg,What color is the stroke crossing horizontally just above the camera lens?,Yellow
4c/4c234af1.jpg,What color are the headphones?,Blue
4c/4c234af1.jpg,What geometrical shape best represents the overall structure between the earcups?,Arc
4c/4c235a79.jpg,What color is the strap?,Blue
4c/4c235a79.jpg,What color is the material connecting the sole to the upper?,Red
4c/4c238f2e.jpg,What object is displayed?,Phone
4c/4c238f2e.jpg,What shape is the fingerprint sensor?,Circle
4c/4c2391bb.jpg,What color is the background?,Red
4c/4c2391bb.jpg,What geometric shape is formed by the negative space between the fork tines?,Trapezoid
4c/4c23acd6.jpg,What color are the flowers?,Pink
4c/4c23acd6.jpg,"Which direction does the topmost stem run: horizontally, vertically, or diagonally?",Horizontally
4c/4c23c7cb.jpg,What material is the phone case?,Wood
4c/4c23c7cb.jpg,What is the primary material simulated in the design?,Wood
4c/4c23eeae.jpg,What color is the middle?,Black
4c/4c23eeae.jpg,How many swirls are there to the right of the camera hole?,Fifteen
4c/4c2440c1.jpg,What is the color of the sofa?,Ecru
4c/4c2440c1.jpg,What material are the legs?,Metal
4c/4c244292.jpg,What color is one of the macarons?,Green
4c/4c244a69.jpg,What color is the button on the top left?,Blue
4c/4c244a69.jpg,What color is the camera border at the top of the mobile cover?,Turquoise
4c/4c24a90c.jpg,How many pulls are in a pack?,200
4c/4c24a90c.jpg,What are the dimensions of the 1 ply facial tissue?,Unavailable
4c/4c24b01e.jpg,What object is this?,Case
4c/4c24b01e.jpg,What shape is suggested by the dominant design on this phone case?,Leaf
4c/4c24b82d.jpg,What color are the tops of the ink cartridges?,Orange
4c/4c24b82d.jpg,What word is printed on the yellow tape located at the front of each ink cartridge?,Remove
4c/4c24badc.jpg,What is the color of the bottle cap?,Blue
4c/4c24badc.jpg,What is the color of the cap of the body wash bottle?,Teal
4c/4c24c98f.jpg,What color is the phone case?,Black
4c/4c24c98f.jpg,Which object on the cover has a cylindrical shape?,Moon
4c/4c250118.jpg,What's the pattern on the phone case?,Unicorns
4c/4c250118.jpg,How many stripes are visible on the central top rainbow?,Five
4c/4c250542.jpg,What animal is in the image?,Bear
4c/4c250542.jpg,What shape are the small spots directly surrounding the bear?,Circles
4c/4c2533d8.jpg,What color is the sofa?,Tan
4c/4c2533d8.jpg,What is the finish color of the sofa's legs?,Walnut
4c/4c2586c7.jpg,What color is the chair?,Grey
4c/4c2586c7.jpg,What color are the numbers on the digital alarm clocks?,Red
4c/4c259f07.jpg,What is printed on the side?,Laundry
4c/4c259f07.jpg,What is written below the folded part of the laundry basket?,AU
4c/4c25aaf0.jpg,What color is the case?,Blue
4c/4c25aaf0.jpg,What time does the watch on the phone case display?,Twelve
4c/4c25f0d2.jpg,What color is the sign?,Yellow
4c/4c25f0d2.jpg,What is written below the english writing?,Spanish
4c/4c2625a8.jpg,What color is the center?,White
4c/4c262ddb.jpg,What color is the fabric?,White
4c/4c262ddb.jpg,What shape is created by the visible stitch pattern?,Square
4c/4c262ebe.jpg,What color are the wheels?,Black
4c/4c262ebe.jpg,What shape are the lighter colored flower patterns on the skates?,Daisy
4c/4c26d6ff.jpg,What are these?,Gloves
4c/4c26d6ff.jpg,What color is the trim at the end of the dark glove?,Red
4c/4c275c51.jpg,What color is the paper?,White
4c/4c275c51.jpg,How many charcoal sticks are directly touching the white sheet of paper?,Zero
4c/4c275cb4.jpg,What color is the rug?,Burgundy
4c/4c275cb4.jpg,What material composes the backing of the rug?,Cotton
4c/4c27aee6.jpg,How many orange highlighters?,Four
4c/4c27aee6.jpg,"Excluding yellow, what is the sum total value of the 'N' label displayed beneath the highlighters?",Twelve
4c/4c27c74e.jpg,What kind of butter is on the label?,Peanut
4c/4c27c74e.jpg,What is the number of horizontal lines in the cap of the peanut butter jar?,Fourteen
4c/4c280bfe.jpg,What is the cover's pattern?,Tribal
4c/4c280bfe.jpg,What geometric shape is present in repeating patterns and is colored blue on the phone case?,Triangle
4c/4c2829ae.jpg,What color is the leg?,Brown
4c/4c2829ae.jpg,What shape is the leg?,Tapered
4c/4c283a75.jpg,What color is her hair?,Red
4c/4c283a75.jpg,What type of bow is in the blonde girls hair?,Blue
4c/4c284ff0.jpg,What kind of topping is this?,Whipped
4c/4c284ff0.jpg,What grade is the cream?,Grade
4c/4c28fda6.jpg,What color is the cable?,Black
4c/4c28fda6.jpg,What type of metal is used for optimal clarity on the connectors?,Gold
4c/4c29147e.jpg,What color is the background?,Black
4c/4c29147e.jpg,What color is around the outside edges of the camera lense housing?,Black
4c/4c296db4.jpg,What color is the shoe?,Black
4c/4c296db4.jpg,How many eyelets are visible on the shoe?,Six
4c/4c29849d.jpg,What color is the background?,Yellow
4c/4c29849d.jpg,What color borders the opening of the glove?,Red
4c/4c299ff2.jpg,What color is the border?,Blue
4c/4c299ff2.jpg,What color is the backing layer of the displayed item?,Blue
4c/4c29de06.jpg,What are the calories per serving?,120
4c/4c29de06.jpg,What is the %DV of sodium in the product?,Zero
4c/4c2a0194.jpg,What color is the shoe?,Brown
4c/4c2a0194.jpg,What is the color of the material at the very back of the heel?,Brown
4c/4c2a1eb4.jpg,What brand is on the container?,Solimo
4c/4c2a1eb4.jpg,How many individual laundry packs can be contained in the laundry detergent pack canister?,Hundred
4c/4c2aeec2.jpg,What is the color of the bulb?,White
4c/4c2aeec2.jpg,What is the shape of the reflecting surface that surrounds the central light source?,Hexagonal
4c/4c2af9c9.jpg,What kind of corn dogs are these?,Chicken
4c/4c2af9c9.jpg,What color is the condiment drizzled on top of the corn dog?,Yellow
4c/4c2b5861.jpg,What is the animal on the case?,Panda
4c/4c2b5861.jpg,What is the color of the innermost part of the panda's eyes?,Black
4c/4c2b75ff.jpg,What is the pattern?,Leaf
4c/4c2b75ff.jpg,What geometric shape is the cutout for the camera?,Circle
4c/4c2ba256.jpg,What color is the lampshade?,White
4c/4c2ba256.jpg,What material is the drum covering for the lamp?,Linen
4c/4c2ba57d.jpg,What is the color of the legs?,Brown
4c/4c2ba57d.jpg,What is the number of wooden legs connected to the metal base?,Three
4c/4c2bd54b.jpg,What is the absorbency of super?,9-12
4c/4c2bd54b.jpg,What is the absorbancy in grams for Super absorbency?,9-12
4c/4c2c0f92.jpg,What color are the shoes?,Black
4c/4c2c0f92.jpg,What material is the sole of the sandal?,Leather
4c/4c2c26cf.jpg,What color is the shoe?,Black
4c/4c2c26cf.jpg,What type of heel does this shoe have?,Block
4c/4c2c5015.jpg,What condition can cause stomach bleeding as shown on the package?,Ulcers
4c/4c2ca479.jpg,What color is the phone case?,Black
4c/4c2ca479.jpg,How many raindrops can you count above the woman's head?,Three
4c/4c2cbb75.jpg,What color is the door?,White
4c/4c2cbb75.jpg,"According to the provided metadata, what metal is the latch bolt of the door knob made from?",Zinc
4c/4c2d0a86.jpg,What color are the boots?,Brown
4c/4c2d0a86.jpg,What is the primary material of the upper part of the chukka boots?,Suede
4c/4c2d0f15.jpg,What is the color of the lid?,Sand
4c/4c2d0f15.jpg,"Considering the lid, what shade of off-white is the central unglazed area?",Beige
4c/4c2d1e32.jpg,What is the main material?,Polyester
4c/4c2d1e32.jpg,What color are the zippers on the luggage organizers?,Black
4c/4c2d4166.jpg,What color are the buttons?,Yellow
4c/4c2d4166.jpg,What color are the independent buttons on the case?,Yellow
4c/4c2d783f.jpg,What color are these shoes?,Maroon
4c/4c2d783f.jpg,How many black stripes are on the left shoe?,Four
4c/4c2d83f7.jpg,What color are the waves?,Red
4c/4c2d83f7.jpg,How many complete wavy lines can be seen?,Four
4c/4c2da4fe.jpg,What color is the flower?,Pink
4c/4c2da4fe.jpg,How many camera lenses can you see on the back of the phone?,Three
4c/4c2def56.jpg,What is the item made of?,Silicon
4c/4c2def56.jpg,What shape is the female figure's hairstyle formed into?,Bun
4c/4c2dfbe5.jpg,What is the color of the towel bar?,Nickel
4c/4c2dfbe5.jpg,"Looking at the object on the lower-right side of the image, what is its purpose?",Hook
4c/4c2dfeab.jpg,What color is the case?,Black
4c/4c2dfeab.jpg,What is the shape of the largest camera lens cutout?,Circular
4c/4c2e4820.jpg,What color is the shoe?,Pink
4c/4c2e4820.jpg,How many letters are in the written brand of the shoe?,Seven
4c/4c2e549f.jpg,What is the height of the person?,5'7
4c/4c2e549f.jpg,What is the unit of measure for the wardrobe's width?,Inches
4c/4c2e9402.jpg,What color is the background?,Yellow
4c/4c2e9402.jpg,What color is the insulation on one of the wires?,Red
4c/4c2ebc24.jpg,How many glasses are visible?,Six
4c/4c2ebc24.jpg,"Looking at the second glass from the left, what is the shape of the base?",Circle
4c/4c2f838b.jpg,What is the color of the object?,Black
4c/4c2f838b.jpg,What shape is repeated throughout the flower crown design?,Teardrop
4c/4c2f8bdd.jpg,What color is the bag?,Green
4c/4c2f8bdd.jpg,What shape is the handle of the rolling suitcase?,Rectangle
4c/4c2f95b1.jpg,What is the material of this shelf?,Steel
4c/4c2f95b1.jpg,What shape are the feet?,Circular
4c/4c3008e8.jpg,What item is this?,Case
4c/4c3008e8.jpg,What shape is formed between the two 'eyes' in the design?,Ellipse
4c/4c3014f9.jpg,What color is the storage bench?,White
4c/4c3014f9.jpg,What is the color of the open panel attached to the storage?,Taupe
4c/4c3056b2.jpg,What color is the handle?,Blue
4c/4c3056b2.jpg,What material is around the metal of the handle?,Silicone
4c/4c307fd9.jpg,What is the name of this product?,Thistle
4c/4c307fd9.jpg,What is the color of the text located in the green vertical rectangle on the left?,White
4c/4c308407.jpg,What color is the door handle?,Bronze
4c/4c308407.jpg,What specific mechanism that allows door handles to latch into the door frame is visible here?,Latch
4c/4c308f89.jpg,What color is the object?,Nickel
4c/4c308f89.jpg,What kind of concentric pattern does the surface exhibit?,Circular
4c/4c30dd74.jpg,What color is the sofa?,Cream
4c/4c30dd74.jpg,What is the shape of the lamps on either side of the sofa?,Round
4c/4c30f419.jpg,What animal is on the phone case?,Cat
4c/4c30f419.jpg,What color is the bow on the printed cat on the case?,Pink
4c/4c3123a9.jpg,What has a beard?,Man
4c/4c3123a9.jpg,What is the color of the area where the beard man is?,Blue
4c/4c315984.jpg,What color is the umbrella?,Black
4c/4c315984.jpg,What shape are the figures displayed on the button of the device?,Triangle
4c/4c31604b.jpg,What color is the sole?,White
4c/4c31604b.jpg,What is the primary color of the sole?,White
4c/4c3178d8.jpg,What brand is on the phone?,Apple
4c/4c3178d8.jpg,What shape is the hole revealing the Apple logo?,Oval
4c/4c31c1cd.jpg,What color is the folder?,Green
4c/4c31c1cd.jpg,How many tabs are included next to the hanging file folder?,Four
4c/4c31c2bd.jpg,What color is the flower pattern?,Blue
4c/4c31c2bd.jpg,What shape is formed by the pattern behind the flower design on the base?,Oval
4c/4c31c47f.jpg,What is on the pillow?,Flowers
4c/4c31c47f.jpg,What is the color of the solid fabric on the pillow's reverse?,Gray
4c/4c31d3d8.jpg,What is the main pattern?,Floral
4c/4c31d3d8.jpg,What UV-light ion 3D printing is featured on the floral case?,Embossed
4c/4c32858b.jpg,What type of filling is included?,Strawberry
