image_path,question,answer
d6/d61a64de.jpg,What color is the inside of the case?,Blue
d6/d61a64de.jpg,What shade is the interior color of the case?,Navy
d6/d61acdb2.jpg,What color is the background?,Pink
d6/d61acdb2.jpg,How many ballerinas appear on the pink cover of the phone case?,Nineteen
d6/d61ae301.jpg,What animal is pictured?,Lion
d6/d61ae301.jpg,What part of the phone does the animal's eye align with?,Camera
d6/d61b0e3a.jpg,What color is the wallet?,Beige
d6/d61b0e3a.jpg,What type of closure is used on the Beige Nia & Nicole wallet?,Snap
d6/d61b4a3d.jpg,What letter is displayed?,K
d6/d61b4a3d.jpg,What letter is on the phone case?,K
d6/d61b5860.jpg,What color is the front car?,Black
d6/d61b5860.jpg,What is the color of the beadlock wheels on the front vehicle?,Black
d6/d61b6746.jpg,What is the shape on the cover?,Heart
d6/d61b6746.jpg,"Excluding the flower, how many points are on the golden outline surrounding the heart?",Five
d6/d61b933f.jpg,What is the color of the quinoa?,White
d6/d61b933f.jpg,"According to the image, how many ingredients are listed?",Three
d6/d61b9463.jpg,What color is the sole?,White
d6/d61b9463.jpg,What is the dominant color of the sole?,White
d6/d61bc01b.jpg,What is the color of the drumstick?,Yellow
d6/d61bc01b.jpg,"What type of food product is shown on the right, next to the knife?",Fish
d6/d61c51d6.jpg,What color is the fabric?,Ivory
d6/d61c51d6.jpg,What color is the object’s tag in the bottom left corner?,White
d6/d61c6a6f.jpg,What is the total carbohydrate amount?,13g
d6/d61c6a6f.jpg,How many grams of protein are there per serving?,2
d6/d61c7df4.jpg,What color is the folder?,Green
d6/d61c7df4.jpg,What type of fastener is used along the top edge of the green folder?,Brad
d6/d61cbe3c.jpg,What color is the background?,Yellow
d6/d61cbe3c.jpg,What is the shape of the earring on the girl's left ear?,Heart
d6/d61cbf27.jpg,What color are the shoes?,Black
d6/d61cbf27.jpg,What is the color of the laces?,White
d6/d61cca2e.jpg,What color is the phone case?,Black
d6/d61cca2e.jpg,What is the dominant color of the aurora in the center of the phone case?,Purple
d6/d61cca7f.jpg,What color is the cover?,Multicolor
d6/d61cca7f.jpg,What shape is the primary camera setup on the phone cover?,Diamond
d6/d61ccb7d.jpg,What does the case say?,Meow
d6/d61ccb7d.jpg,How many heart shapes are visible in the graphic design?,One
d6/d61cd578.jpg,What color are the big circles?,Pink
d6/d61cd578.jpg,What is the primary shape that is patterned on the phone case?,Circle
d6/d61cff26.jpg,What color is the sandal?,Black
d6/d61cff26.jpg,What is the buckle's shape on the sandal's strap?,Square
d6/d61d35c0.jpg,What is the color of the case?,Black
d6/d61d35c0.jpg,How many concentric loops form the innermost visible feather?,Three
d6/d61d5174.jpg,What shape is the logo?,Apple
d6/d61d5174.jpg,What color is on the top-right corner of the phone near the camera?,Yellow
d6/d61d85c0.jpg,What is the color of the lenses?,Purple
d6/d61d85c0.jpg,What color are the lenses reflecting?,Purple
d6/d61df9d4.jpg,What is next to the fork?,Knife
d6/d61df9d4.jpg,What is the shape of the handle of the knife?,Rounded
d6/d61e1d5f.jpg,What color are the shoes?,Green
d6/d61e1d5f.jpg,What shape are the holes on the shoe?,Circular
d6/d61e796e.jpg,What is an ingredient?,Garlic
d6/d61e796e.jpg,What is 'ail' in english?,Garlic
d6/d61e85b7.jpg,What is the table made of?,Wood
d6/d61e85b7.jpg,What is the finish type of the wood in this image?,Oak
d6/d61e9aea.jpg,What is the calorie amount for the dressing?,220
d6/d61e9aea.jpg,What percent of the total daily value of potassium is in the salad itself without the dressing?,547
d6/d61ea5f6.jpg,What color are the brackets?,White
d6/d61ea5f6.jpg,How many non-fastener-based triangular supports are pictured?,Two
d6/d61eb927.jpg,What phrase is on the cover?,Daddy's
d6/d61eb927.jpg,What word is located directly above and left of 'World'?,Mummy's
d6/d61f745a.jpg,What is the color of the hearts?,Red
d6/d61f745a.jpg,What color is the rim of the bucket?,Pink
d6/d61f90f8.jpg,What color are the shoes?,Black
d6/d61f90f8.jpg,What is the color of the laces?,Black
d6/d61ff8f9.jpg,What is the color of the phone case?,Orange
d6/d61ff8f9.jpg,What shape is formed by the metallic chain segments on the phone case?,Eight
d6/d6202492.jpg,What color is the case?,Multicolored
d6/d6202492.jpg,What is the primary color used for the paint-like design on the right side of the phone case?,Teal
d6/d6204d3e.jpg,What is the design on the case?,Arrows
d6/d6204d3e.jpg,What is the pattern style depicted on the back of the phone?,Chevron
d6/d620cdb4.jpg,What is the color of the phone case?,Pink
d6/d620cdb4.jpg,What color are the volume buttons on the case?,Silver
d6/d620d43b.jpg,Is there a drawer?,Yes
d6/d620d43b.jpg,What is the color of the supporting components?,Black
d6/d620e12c.jpg,What is the color of the case?,Transparent
d6/d620e12c.jpg,What is the color of the frame around the screen protector?,Transparent
d6/d620fe48.jpg,What color is the container?,Green
d6/d620fe48.jpg,"According to the description near the bottom, which group of people should these capsules be kept away from?",Children
d6/d6210cd0.jpg,What color is the organizer?,Red
d6/d6210cd0.jpg,What is the color of the material used in the organizer's pouches?,Transparent
d6/d6214a6e.jpg,What color is the top of the phone case?,Blue
d6/d6214a6e.jpg,What color comes before red in the scale-like pattern on the cover?,Orange
d6/d6217419.jpg,What color is the wood?,Brown
d6/d6217419.jpg,What color is the plastic surrounding the camera?,Teal
d6/d621dcb8.jpg,What color is the chair?,Blue
d6/d621dcb8.jpg,What type of joint adds stability to the chair's frame?,Mortise
d6/d621e2e4.jpg,What is the drink?,Cider
d6/d621e2e4.jpg,What is the shape of the glass in the upper area?,Diamond
d6/d6220056.jpg,What color is the handle?,Gold
d6/d6220056.jpg,"What is the length of the Euro Bar Cabinet Handle in the image, specifically referring to the 'hole center' size?",256mm
d6/d62226c9.jpg,What color is the cat tree?,Gray
d6/d62226c9.jpg,What material is wrapped around the pillars in the image?,Jute
d6/d6222d35.jpg,What color is the footwear?,Brown
d6/d6222d35.jpg,What is the texture of the strap over the toes?,Suede
d6/d6225080.jpg,What color are the curtains?,Beige
d6/d6225080.jpg,What is the diameter in inches of the rod holding the curtains?,One
d6/d6225797.jpg,What color is the phone?,Blue
d6/d6225797.jpg,What's the color of the mobile cover in the image?,Transparent
d6/d622cc60.jpg,What color is the base?,Gold
d6/d622cc60.jpg,What is the base of the lamp made of?,Brass
d6/d622f7c0.jpg,Is this a ring?,Yes
d6/d622f7c0.jpg,What is the quantity of prongs holding the central stone in place?,Four
d6/d62369af.jpg,What color is the shoe?,Brown
d6/d62369af.jpg,How many visible eyelets are there?,Three
d6/d62399f7.jpg,What color is this case?,Multicolored
d6/d62399f7.jpg,What color is at the bottom most part of the phone cover?,Blue
d6/d623d86c.jpg,What color is the chair?,Blue
d6/d623d86c.jpg,What is the general direction the lever is pointing?,Diagonal
d6/d623f2f0.jpg,What is the color of the sofa?,Green
d6/d623f2f0.jpg,"According to the provided measurements, what is the sofa's depth in inches?",34.6
d6/d624100d.jpg,What is on the left side?,Dark
d6/d624100d.jpg,What is the color of the text on the left?,White
d6/d6246586.jpg,What color is the box?,Brown
d6/d6246586.jpg,What item is partially visible between the two bowls?,Fork
d6/d624b643.jpg,What color is this?,Green
d6/d624b643.jpg,What is the color of the material covering the metal clip attached to the rod?,Grey
d6/d624e48b.jpg,What is the pattern on the case?,Waves
d6/d624e48b.jpg,What object is near the top middle edge?,Camera
d6/d624fd06.jpg,"What word is written in big, black letters?",Karma
d6/d624fd06.jpg,What is the first word written in bold black color from the top?,INDIA
d6/d6255a8e.jpg,What color is the strap?,White
d6/d6255a8e.jpg,What shape is the fastener attaching the strap?,Circular
d6/d6256613.jpg,How many squares do you see?,Twelve
d6/d6256613.jpg,What shape does the topmost camera cutout on the phone case resemble?,Rectangle
d6/d625e039.jpg,What color is the filter?,White
d6/d625e039.jpg,What material forms the frame around the filter folds?,Board
d6/d625e69d.jpg,What is burning?,Wood
d6/d625e69d.jpg,What material are the bottom-most logs?,Wood
d6/d625f2f7.jpg,What color are the protectors?,Clear
d6/d625f2f7.jpg,What is written along the left side of each sheet protector?,Amazonbasics
d6/d6266b78.jpg,How much crude fat is in this?,16%
d6/d6266b78.jpg,What is the minimum percentage of crude fat shown in the image?,Sixteen
d6/d62692ce.jpg,What color is the screen?,Black
d6/d62692ce.jpg,What shape are the ends of the support bar?,Cylindrical
d6/d6269373.jpg,What color is this?,Red
d6/d6269373.jpg,What single word describes the most prominent shade depicted?,Crimson
d6/d626c5db.jpg,What color is the surface?,Gray
d6/d626c5db.jpg,What color is the material sample in the image?,Smoke
d6/d627180d.jpg,How much sodium is in the product?,420mg
d6/d627180d.jpg,How many grams of potassium are in a serving?,138mg
d6/d6273c80.jpg,What color is the table?,Brown
d6/d6273c80.jpg,What is the length in inches of the piece of the furniture highlighted on the right?,16
d6/d62740b8.jpg,Is the chair brown?,Yes
d6/d62740b8.jpg,What material are the frames of the armrests made from?,Birch
d6/d6274c5e.jpg,What color is present?,Blue
d6/d6274c5e.jpg,What color is directly to the left of the pink?,Blue
d6/d627e718.jpg,What is the color of the phone?,Multicolor
d6/d627e718.jpg,What material is the round piece above the camera made of?,Metal
d6/d62849f3.jpg,What does the phone case say?,Dreaming
d6/d62849f3.jpg,How many lenses does the camera cutout on the phone case have?,Three
d6/d62857f7.jpg,How many calories are there?,150
d6/d62857f7.jpg,What percentage of the daily value does 450mg of sodium provide?,Nineteen
d6/d6289372.jpg,What color is the bag?,Black
d6/d6289372.jpg,What is the color of the bag shown?,Black
d6/d628ae81.jpg,How many calories per serving?,25
d6/d628ae81.jpg,What percentage of your daily Vitamin C does one serving provide?,40%
d6/d628bbad.jpg,What is the color of the sofa?,Beige
d6/d628bbad.jpg,What is the color of the leg of the sofa?,Brown
d6/d628c50f.jpg,Is the sofa gray?,Yes
d6/d628c50f.jpg,"According to the metadata, what is the leg's height in inches?",1.2
d6/d629797d.jpg,What letter is on the phone?,V
d6/d629797d.jpg,What letter is printed on the back of the phone case?,V
d6/d629b4eb.jpg,What color is the object?,Green
d6/d629b4eb.jpg,What is the main material of the advertised Airpod Pro's color?,Silicone
d6/d629b7f7.jpg,What color is the earring?,Red
d6/d629b7f7.jpg,What shape is created on the ruby because of the cut?,Checkerboard
d6/d629f764.jpg,What color is the shoe?,Black
d6/d629f764.jpg,What is the closure type for this shoe?,Slip
d6/d629fb5d.jpg,What color is the case?,Yellow
d6/d629fb5d.jpg,What is the color of the background of the phone case?,Yellow
d6/d62a32b6.jpg,What brand is shown?,Amazon
d6/d62a32b6.jpg,What word appears within the circular sticker at the top right of the product's packaging?,Certified
d6/d62a4713.jpg,What color is the chair?,Rose
d6/d62a4713.jpg,In what direction does the backrest curvature progress from the midpoint?,Outward
d6/d62a87d5.jpg,What color is the sleeve?,Black
d6/d62a87d5.jpg,What material is the case made of that has a hanging strap?,Neoprene
d6/d62abf90.jpg,What color are the tomatoes?,Red
d6/d62abf90.jpg,What type of code is partially visible on the package?,Barcode
d6/d62ac17b.jpg,What color are the stripes?,Red
d6/d62ac17b.jpg,How many apertures are visible on the camera part of this phone case?,Two
d6/d62af780.jpg,What color is the case?,Black
d6/d62af780.jpg,What is the tooth count of the cartoon on the back?,Eleven
d6/d62b3355.jpg,What color is the fabric?,Pink
d6/d62b3355.jpg,What is the primary color of the geometric shapes?,Pink
d6/d62b71ec.jpg,What is pictured in the art?,Dandelion
d6/d62b71ec.jpg,How many airborne seeds are clearly visible?,One
d6/d62ba7a2.jpg,What color are these shoes?,Gray
d6/d62ba7a2.jpg,What is the fuzzy material composing most of the top surface of this 'ELLIOT' shoe?,Suede
d6/d62bad9b.jpg,What color is the case?,Multicolor
d6/d62bad9b.jpg,What is the most prominent color on the bottom half of the case?,Red
d6/d62bb354.jpg,Is tomato paste an ingredient?,Yes
d6/d62bb354.jpg,"Excluding water, what ingredient appears first alphabetically?",Citric
d6/d62be4f8.jpg,What color is the wallet?,Brown
d6/d62be4f8.jpg,What color is the accessory that holds the wallet closed?,Brown
d6/d62bfa54.jpg,What kind of acid is listed?,Folic
d6/d62bfa54.jpg,How many grams of carbohydrates are present in 100g of crackers?,65.0g
d6/d62c60ac.jpg,What color is the couch?,Gray
d6/d62c60ac.jpg,What fabric is visible on the couch?,Malmo
d6/d62c6b43.jpg,What color are the shoes?,Blue
d6/d62c6b43.jpg,What shape is the top button on the cardigan?,Round
d6/d62c7cfa.jpg,What color are the shoes?,White
d6/d62c7cfa.jpg,What is the brand written vertically on the heel of the shoe?,Symbol
d6/d62caa07.jpg,What kind of footwear is this?,Shoes
d6/d62caa07.jpg,What is the closure type of these brogue shoes?,Lace-up
d6/d62caf2e.jpg,What color is the fabric?,Gray
d6/d62caf2e.jpg,What is the predominant color of the seersucker in the image?,Grey
d6/d62ccde8.jpg,What is the color of the moon?,Red
d6/d62ccde8.jpg,What color is the raised bezel near the camera?,Grey
d6/d62d0767.jpg,What kind of beans are included?,Vanilla
d6/d62d0767.jpg,What is the percentage of rooibos ingredient listed in the ingredients?,Ninety-eight
d6/d62d0f4d.jpg,What animal is on the container?,Dog
d6/d62d0f4d.jpg,What is the first word of the slogan-like word above the description of the bucket?,Soft
d6/d62d3d85.jpg,What is the primary color?,Black
d6/d62d3d85.jpg,What shape do the grooves on the sole form?,Wavy
d6/d62d5143.jpg,What color is the chair?,Blue
d6/d62d5143.jpg,"What is the height of the chair's legs, as indicated in the metadata?",5.51
d6/d62d5300.jpg,What is the color of the bag?,Peach
d6/d62d5300.jpg,What shape are the cut-out designs on the handle attachments?,Floral
d6/d62de726.jpg,What color is the wood?,Brown
d6/d62de726.jpg,What is the primary direction of the wood grain patterns?,Horizontal
d6/d62e2431.jpg,What color is the filter?,Black
d6/d62e2431.jpg,"Referring to the dimensional diagram, what is the height of the filter in inches?",12.3
d6/d62e359f.jpg,What is written on the box?,Amazonbasics
d6/d62e359f.jpg,How many total sides of the box are visible in the image?,Three
d6/d62e3b97.jpg,What color is the shoe?,Black
d6/d62e3b97.jpg,What material are the elastic side panels of the boot made of?,Elastic
d6/d62ea4ba.jpg,What color is the pet bed?,Silver
d6/d62ea4ba.jpg,What is the primary color of the pet bed?,Silver
d6/d62ec356.jpg,What color is the flower?,Pink
d6/d62ec356.jpg,"Besides the petals and leaves, what color are the spots on the mobile phone's case?",Gray
d6/d62edc5c.jpg,What color is the top button?,Blue
d6/d62edc5c.jpg,What color is the volume button of the case?,Turquoise
d6/d62ef47c.jpg,What color is the back of the phone?,White
d6/d62ef47c.jpg,"Considering the back of the phone case, what texture does it resemble?",Marble
d6/d62ef6c6.jpg,What color is the sheet?,White
d6/d62ef6c6.jpg,What is the shape of the lamp's base?,Square
d6/d62f2f4c.jpg,What color is the bag?,Grey
d6/d62f2f4c.jpg,What color is the stripe on the bottom pocket?,White
d6/d62f36da.jpg,What color is the dog?,White
d6/d62f36da.jpg,"Besides the top-left, what other visible corner has a round shape?",Topright
d6/d62f872c.jpg,What color are the flowers?,Red
d6/d62f872c.jpg,How many visible physical buttons are on the side view of the phone cover?,Two
d6/d62ff784.jpg,What color is the chair?,Gray
d6/d62ff784.jpg,What color are the chaise's wooden legs?,Brown
d6/d62ff92e.jpg,What shape is the candy?,Heart
d6/d62ff92e.jpg,How many cameras are visible on the back of the phone?,Three
d6/d6302474.jpg,What color is the material?,White
d6/d6302474.jpg,"Given the GSM of the microfiber fabric, what color is the cover?",White
d6/d63044c5.jpg,What animal is featured?,Dog
d6/d63044c5.jpg,What type of fur does the dog pictured have?,Curly
d6/d6305846.jpg,What color is the cable?,Black
d6/d6305846.jpg,What is the shape pattern on the USB cord?,Crisscross
d6/d6306ccd.jpg,What is the name on the package?,Belly
d6/d6306ccd.jpg,"In which language is the word ""Braten"" in?",German
d6/d6309372.jpg,What color is the triangles?,Blue
d6/d6309372.jpg,What is the most prominent color in the zigzag feature located at the bottom-left corner of the phone case?,Blue
d6/d630b444.jpg,What color is the sole?,White
d6/d630b444.jpg,What pattern does the outer sole have?,Radial
d6/d630e972.jpg,What is on the stove?,Pot
d6/d630e972.jpg,What metal are the handles of the pot made from?,Stainless
d6/d63102a4.jpg,What food is this?,Orzo
d6/d63102a4.jpg,"What duration, in minutes, is recommended for cooking to reach desired tenderness?",Nine
d6/d6311153.jpg,What color is the bedding?,Teal
d6/d6311153.jpg,What color is the trellis of the comforter?,White
d6/d6311ccd.jpg,What word is printed repeatedly on the cover?,Love
d6/d6311ccd.jpg,How many of the O's in the top left say 'LOVE'?,Three
d6/d63183bb.jpg,What are these?,Shoes
d6/d63183bb.jpg,What is the color of the lace?,Brown
d6/d631aa63.jpg,What is the object?,Chair
d6/d631aa63.jpg,What is the color of the engineered hardwood frame?,Brown
d6/d631cbf7.jpg,What type of facts are on the package?,Nutrition
d6/d631cbf7.jpg,"According to the nutrition facts, how many grams of fiber does this item contain?",Zero
d6/d631d863.jpg,How many shelves are visible?,Three
d6/d631d863.jpg,How many books are displayed on the middle shelf?,Seven
d6/d631e3e3.jpg,What color is the phone case?,Pink
d6/d631e3e3.jpg,What geometrical pattern is the dominant one on the pink background of the phone case?,Plaid
d6/d6320de2.jpg,What color are the chairs?,Yellow
d6/d6320de2.jpg,What is the color of the table legs?,Brown
d6/d632556d.jpg,What shape is the balloon?,Heart
d6/d632556d.jpg,What time is displayed on the tower's clock?,Twelve
d6/d6325b77.jpg,What is this?,Bowtie
d6/d6325b77.jpg,How many small dark squares surround each white design on the tie?,Four
d6/d632e188.jpg,What color is the spoon?,White
d6/d632e188.jpg,What is the material used for the item's bowl?,Polypropylene
d6/d63353a0.jpg,What color is the frame?,Black
d6/d63353a0.jpg,"Given that the short and long hands are labeled as the hour and minute hands respectively, what number is the hour hand nearest to?",Ten
d6/d633780b.jpg,What is this item?,Necklace
d6/d633780b.jpg,What is the cut grade of the Round Brilliant Cut according to the metadata?,Verygood
d6/d6338da1.jpg,What shape is the object?,Round
d6/d6338da1.jpg,What type of movement ensures the clock is silent?,Sweep
d6/d6339896.jpg,What color is the background?,Yellow
d6/d6339896.jpg,What is the color of the material at the handle's end?,Blue
d6/d633de93.jpg,What color is the case?,Gray
d6/d633de93.jpg,What is the surface of the phone case modeled after?,Marble
d6/d633e9c9.jpg,What color are the laces?,Black
d6/d633e9c9.jpg,What word is printed repeatedly on the laces?,Symbol
d6/d633f372.jpg,What is the color of the phone case?,Red
d6/d633f372.jpg,What shape is the camera module?,Rectangle
d6/d6343716.jpg,What color is the lampshade?,Green
d6/d6343716.jpg,What color is the shade of the lamp shown?,Green
d6/d6344595.jpg,What color is the shade?,Black
d6/d6344595.jpg,What is the shape of the top covering?,Drum
d6/d634781b.jpg,What color is the tripod?,Black
d6/d634781b.jpg,What geometric shape best describes the design of the microphone clip?,Barrel
d6/d6348238.jpg,What animal is on the phone case?,Kitten
d6/d6348238.jpg,What primary color can be seen within the cover above the feline?,Blue
d6/d634e71b.jpg,What is the big letter?,P
d6/d634e71b.jpg,What color are the stars in the top right corner of the image?,Pink
d6/d63537d2.jpg,What color are the shoes?,Cherry
d6/d63537d2.jpg,What is the color of the interior of the shoes?,Red
d6/d6356fed.jpg,What color is the hose?,Green
d6/d6356fed.jpg,What material is the male component made of?,Brass
d6/d635aca8.jpg,What color are the lids?,Brown
d6/d635aca8.jpg,What shape are the dimples on the containers?,Rectangular
d6/d635ada9.jpg,What are these?,Sheets
d6/d635ada9.jpg,What color are the decorative designs on the fabric?,Gray
d6/d6363197.jpg,Is there a phone?,Yes
d6/d6363197.jpg,What is the color of the application icon between the calculator and mail icons?,Orange
d6/d636432b.jpg,What color is the cap?,Purple
d6/d636432b.jpg,What shape does the pattern inside of the label take?,Chevron
d6/d6364c7d.jpg,What shape is on the phone case?,Heart
d6/d6364c7d.jpg,What is the pattern of the second heart from the top?,Checkered
d6/d6368400.jpg,How many servings are inside?,Three
d6/d6368400.jpg,"What is the total amount of dietary fiber, in grams, in one serving?",1
d6/d636af65.jpg,What is the can's color at the bottom?,Red
d6/d636af65.jpg,What number does the number after the calories total?,Fifteen
d6/d6371002.jpg,What color is the heart?,Red
d6/d6371002.jpg,What word is written on the upper half of the gray banner?,Dad's
d6/d63764ab.jpg,What kind of calories?,Fifteen
d6/d63764ab.jpg,"After steaming, how long should they sit before serving?",Minute
d6/d63764c0.jpg,What is the brand name?,Belei
d6/d63764c0.jpg,What is the brand name of the product featured on the box?,Belei
d6/d6376df1.jpg,What color is the soap dish?,Silver
d6/d6376df1.jpg,What is the material of the item located on the left of the gold colored rings?,Metal
d6/d637794b.jpg,What is the rack made of?,Wood
d6/d637794b.jpg,What type of wood does the Ravenna Home shoe rack feature?,Pine
d6/d637e9fb.jpg,What color is the power strip?,White
d6/d637e9fb.jpg,How many electrical contacts are visible across all sockets?,Twelve
d6/d6384106.jpg,What is the flower color?,Blue
d6/d6384106.jpg,What is the color of the leaves surrounding the blue flower?,Green
d6/d6387403.jpg,What is in the middle?,Tree
d6/d6387403.jpg,What color are the shadows on the top-right side of the device?,Orange
d6/d638f5ae.jpg,What is the main vehicle shown?,Motorcycle
d6/d638f5ae.jpg,Is the headlight on the phone case round or rectangular?,Round
d6/d638ff0c.jpg,How many shelves are there?,Four
d6/d638ff0c.jpg,What is the color of the metal stand on the second shelf?,Black
d6/d6392607.jpg,What color is the top part of the planter?,Aqua
d6/d6392607.jpg,What is the pattern made of in the lower half of the planter?,Triangles
d6/d639366a.jpg,What color are the flowers?,Red
d6/d639366a.jpg,What is the position of the lower rose relative to the round camera sensor?,Below
d6/d6394079.jpg,What color is the fabric cover?,Blue
d6/d6394079.jpg,What logo is visible on the blue cover of the bottle?,Solimo
d6/d6397523.jpg,What kind of phone is shown?,Iphone
d6/d6397523.jpg,What word is selected by the index finger showing on the screen?,Measure
d6/d6397d43.jpg,What is the color of the flowers?,Pink
d6/d6397d43.jpg,What is the approximate shape of the camera bump located at the back?,Oval
d6/d639b628.jpg,What is the pattern?,Leopard
d6/d639b628.jpg,What animal's spots are patterned on the fabric of the shoe?,Leopard
d6/d63a022c.jpg,What color is the cover?,Blue
d6/d63a022c.jpg,What color is the rightmost button on the side of the phone?,Gray
d6/d63a4894.jpg,Is there a ring?,Yes
d6/d63a4894.jpg,How many leaf clusters are on the ring?,Three
d6/d63a5d09.jpg,What color is the window?,Blue
d6/d63a5d09.jpg,What color are the exterior window shutters?,Blue
d6/d63a989e.jpg,What pattern is on the phone cover?,Bricks
d6/d63a989e.jpg,What shape does the aperture on the mobile case have?,Oval
d6/d63ae7f2.jpg,What color are the brackets?,Black
d6/d63ae7f2.jpg,How many columns of holes are visible in each of the vertical bars?,Two
d6/d63b33e1.jpg,What color are the leaves?,Green
d6/d63b33e1.jpg,How many leaves are connected to the top of the stem?,Three
d6/d63b75e4.jpg,Are there cranberries?,Yes
d6/d63b75e4.jpg,What is the color of the square-shaped items?,Brown
d6/d63bbb00.jpg,What color is the handle?,Black
d6/d63bbb00.jpg,What is used to attach the handle to the container?,Rivets
d6/d63bd892.jpg,What color is the shoe?,Pink
d6/d63bd892.jpg,What shape are the cutouts along the side of the shoe?,Circle
d6/d63be796.jpg,What brand is this?,365
d6/d63be796.jpg,"What number comes before ""Everyday Value"" on the packaging?",365
d6/d63bf302.jpg,What color are the lipsticks?,Red
d6/d63bf302.jpg,What design appears on the caps?,Stripes
d6/d63c1a2e.jpg,What is the container type?,Bottle
d6/d63c1a2e.jpg,What type of product is contained within the glass?,Vitamin
d6/d63c2ce1.jpg,What color is the bulb?,White
d6/d63c2ce1.jpg,"If the bulb is compliant with California requirements for LED light bulbs, with what energy commission is it compliant?",California
d6/d63c4e2c.jpg,What color is the canopy?,Grey
d6/d63c4e2c.jpg,What is the shape formed by the structure supporting the canopy?,Triangle
d6/d63c59ee.jpg,What is in the bowl?,Almonds
d6/d63c59ee.jpg,"How many almonds are outside the bag and bowl, and arranged in a linear fashion?",Seven
d6/d63c952c.jpg,What color are some of the stripes?,Red
d6/d63c952c.jpg,"Looking closely at the cream colored wood, what are those small black dots?",Nails
d6/d63cd0f5.jpg,What is the handle made of?,Wood
d6/d63cd0f5.jpg,What is the claw's primary use on this hammer?,Prying
d6/d63d134b.jpg,What insect is on the phone?,Butterfly
d6/d63d134b.jpg,"Based on the phone case design, what species does it seem to depict the insect as?",Butterfly
d6/d63d8a2d.jpg,What color are the legs?,Black
d6/d63d8a2d.jpg,What shape is the foot of the furniture leg?,Dome
d6/d63dcf77.jpg,What color is the bag?,Brown
d6/d63dcf77.jpg,What shape is the decoration hanging on the bag?,Dog
d6/d63e0cac.jpg,What color is the bag?,Black
d6/d63e0cac.jpg,What color is the fuzzy ball?,Grey
d6/d63ea1b6.jpg,What color are the shoes?,Brown
d6/d63ea1b6.jpg,What material is used to make the eyelets on the shoes?,Metal
d6/d63ed363.jpg,What letter is on the case?,S
d6/d63ed363.jpg,What letter is printed in black on the case?,S
d6/d63edecb.jpg,What shape is the top?,Round
d6/d63edecb.jpg,What shape is the pattern in the middle of the table?,Vein
d6/d63ee1c5.jpg,What color is the sole?,White
d6/d63ee1c5.jpg,What material is used for the sole?,EVA
d6/d63f175b.jpg,What color is the top?,Orange
d6/d63f175b.jpg,"Looking at the orange top part, what is the main material it is made of?",Plastic
d6/d63f35b5.jpg,What is the flavor?,Orange
d6/d63f35b5.jpg,"In the 'DIETARY SUPPLEMENT' section of the label, what word is above 'DIETARY'?",Solimo
d6/d63f6aac.jpg,What color is the chair?,Blue
d6/d63f6aac.jpg,What color are the spheres hanging from the ceiling?,White
d6/d63f7960.jpg,What pattern is on the boot?,Python
d6/d63f7960.jpg,What animal's hide does the main pattern of this boot mimic?,Python
d6/d63f9210.jpg,What color are the cards?,White
d6/d63f9210.jpg,What material is used for packaging of each stack of cards?,Plastic
d6/d63fcabe.jpg,What color are the stars?,White
d6/d63fcabe.jpg,What shape are the majority of the stars?,Pentagonal
d6/d63fd0bd.jpg,What color is the appliance?,Black
d6/d63fd0bd.jpg,What shape is the fan grill?,Circular
d6/d63fe751.jpg,How much vitamin C is present?,268mg
d6/d63fe751.jpg,What is the value of sodium chloride equivalents?,0.35g
d6/d63ffd04.jpg,What color are the drawers?,White
d6/d63ffd04.jpg,What is the main color of the edge banding visible at the base?,Oak
d6/d640215d.jpg,What color is the shoe?,Brown
d6/d640215d.jpg,What is the heel shape categorized as on the shoe?,Wedge
d6/d6402e23.jpg,What color are the laces?,Black
d6/d6402e23.jpg,What color is the top stripe on the heel?,Red
d6/d6404dae.jpg,What color is the cap?,Blue
d6/d6404dae.jpg,What is the color of the bottle cap?,Blue
d6/d6409f7e.jpg,What color is the fixture?,Bronze
d6/d6409f7e.jpg,What shape are the orbits encircling the bulb?,Circles
d6/d640b31c.jpg,What animal is on the phone case?,Cat
d6/d640b31c.jpg,What is the first letter in the word below the cat?,M
d6/d640c32a.jpg,What is the color of the kettlebell?,Black
d6/d640c32a.jpg,"What is the reading displayed on the kettlebell in kilograms, represented in hexadecimal?",Ten
d6/d64105d4.jpg,What color is the docking station?,Black
d6/d64105d4.jpg,What type of port is directly above the USB 3.0 on the docking station?,MicroUSB
d6/d6413f25.jpg,What kind of water is this?,Distilled
d6/d6413f25.jpg,What is the first ingredient listed?,Distilled
d6/d64163ab.jpg,What number is on the logo?,365
d6/d64163ab.jpg,What material is used to make the storage bags?,Polyethylene
d6/d64167c0.jpg,What are all over the phone?,Drops
d6/d64167c0.jpg,What brand's logo is visible on the phone's back?,Motorola
d6/d64175c5.jpg,What color are the curtains?,Beige
d6/d64175c5.jpg,"The light fixtures hanging above the table, are their shades concave or convex?",Concave
d6/d6418294.jpg,What color is the case?,Blue
d6/d6418294.jpg,What color is the electronic device cover?,Navy
d6/d64182b1.jpg,What is in the box?,Tampons
d6/d64182b1.jpg,What color is the starburst surrounding the '20 Super' text?,Green
d6/d64194c5.jpg,What is the ingredient?,Chicken
d6/d64194c5.jpg,What is the second word in the ingredients?,Organic
d6/d641b29f.jpg,Are there unicorns on the case?,Yes
